AusweisNr,Geschlecht,Veranstaltung,Bundesland,Inhalt,Kompetenz,Schwierigkeitsgrad,Empfohlen,AlterInJahren,Lehrabschluss,Matura,WG
421,Mann,Vorlesung,Wien,8,0,9,True,29,True,False,False
422,Mann,Vorlesung,Steiermark,9,8,1,False,30,False,True,False
423,Frau,Projekt,Steiermark,10,3,9,True,22,False,True,False
424,Frau,Übung,Steiermark,10,10,2,False,22,False,False,False
425,Frau,Übung,Wien,8,0,8,False,28,False,False,False
426,Mann,Vorlesung,Steiermark,9,5,10,True,24,False,False,True
427,Mann,Vorlesung,Wien,2,7,7,True,28,False,True,False
428,Frau,Projekt,Wien,9,8,10,True,27,True,True,True
429,Frau,Übung,Steiermark,10,3,4,False,29,True,True,False
430,Frau,Übung,Kärnten,10,10,6,False,26,False,False,True
431,Mann,Vorlesung,Kärnten,8,0,5,True,25,True,False,False
432,Mann,Vorlesung,Steiermark,9,5,3,False,29,True,False,False
433,Frau,Projekt,Kärnten,10,7,3,True,20,False,True,True
434,Frau,Übung,Kärnten,3,8,9,False,20,False,True,True
435,Frau,Übung,Steiermark,7,10,9,False,26,False,True,True
436,Mann,Vorlesung,Wien,8,10,9,True,27,True,False,False
437,Mann,Vorlesung,Steiermark,3,8,1,False,24,False,True,True
438,Mann,Projekt,Steiermark,7,10,7,False,24,False,True,True
439,Frau,Übung,Steiermark,8,10,3,True,21,True,False,False
440,Frau,Übung,Wien,9,5,0,True,26,False,False,True
441,Frau,Vorlesung,Kärnten,10,7,1,True,30,False,True,False
442,Mann,Übung,Kärnten,3,8,1,False,24,False,True,True
443,Frau,Übung,Steiermark,7,10,2,True,31,True,True,False
444,Frau,Vorlesung,Steiermark,8,10,2,False,20,False,False,True
445,Frau,Vorlesung,Wien,3,8,9,False,20,False,True,True
446,Mann,Projekt,Wien,7,10,7,False,24,False,True,True
447,Mann,Vorlesung,Steiermark,8,10,8,False,26,False,False,True
448,Frau,Projekt,Kärnten,2,7,9,True,30,False,True,False
449,Frau,Übung,Kärnten,9,8,8,True,25,True,True,True
450,Frau,Übung,Steiermark,10,3,9,True,22,False,True,False
451,Mann,Vorlesung,Wien,10,10,6,False,26,False,False,True
452,Mann,Vorlesung,Steiermark,8,0,6,False,26,False,False,True
453,Frau,Projekt,Steiermark,9,8,4,True,21,True,True,False
454,Frau,Übung,Steiermark,10,3,0,False,25,True,True,False
455,Frau,Übung,Wien,10,10,5,True,25,True,False,False
456,Mann,Vorlesung,Wien,8,0,9,True,29,True,False,False
457,Mann,Vorlesung,Steiermark,9,5,4,True,30,False,False,False
458,Frau,Projekt,Kärnten,2,7,1,True,22,False,True,False
459,Frau,Übung,Kärnten,9,8,3,False,20,False,True,True
460,Frau,Übung,Steiermark,10,3,3,True,28,False,True,False
461,Mann,Vorlesung,Wien,10,10,2,False,22,False,False,False
462,Mann,Übung,Steiermark,8,0,10,False,30,False,False,False
463,Frau,Übung,Kärnten,9,5,3,False,29,True,False,False
464,Frau,Vorlesung,Kärnten,10,7,8,False,25,True,True,True
465,Frau,Vorlesung,Steiermark,3,8,3,False,26,False,True,True
466,Mann,Projekt,Wien,7,10,4,True,21,True,True,True
467,Mann,Vorlesung,Steiermark,8,10,1,True,31,True,False,False
468,Frau,Projekt,Wien,3,8,7,False,30,False,True,False
469,Frau,Übung,Wien,7,10,9,False,26,False,True,True
470,Frau,Übung,Steiermark,8,10,4,False,22,False,False,False
471,Mann,Vorlesung,Kärnten,10,10,8,False,28,False,False,False
472,Mann,Vorlesung,Kärnten,8,0,8,False,28,False,False,False
473,Frau,Projekt,Steiermark,9,5,3,False,29,True,False,False
474,Frau,Übung,Steiermark,10,7,10,False,27,True,True,False
475,Frau,Übung,Wien,3,8,1,False,24,False,True,True
476,Mann,Vorlesung,Wien,7,10,4,True,21,True,True,True
477,Mann,Vorlesung,Steiermark,8,10,6,False,24,False,False,True
478,Frau,Übung,Kärnten,3,8,6,True,29,True,True,True
479,Frau,Übung,Kärnten,7,10,6,True,23,True,True,True
480,Frau,Vorlesung,Steiermark,8,10,10,False,28,False,False,False
481,Mann,Vorlesung,Wien,9,5,4,True,30,False,False,False
482,Mann,Projekt,Steiermark,10,7,0,False,29,True,True,False
483,Frau,Projekt,Steiermark,3,8,3,False,26,False,True,True
484,Frau,Übung,Steiermark,7,10,4,True,21,True,True,False
485,Mann,Übung,Wien,8,10,8,False,26,False,False,True
486,Frau,Vorlesung,Kärnten,3,8,4,True,27,True,True,True
487,Frau,Vorlesung,Kärnten,7,10,3,False,20,False,True,True
488,Frau,Projekt,Steiermark,8,10,4,False,22,False,False,False
489,Mann,Übung,Steiermark,2,7,3,True,24,False,True,True
490,Frau,Übung,Wien,9,8,1,False,30,False,True,False
491,Mann,Vorlesung,Wien,10,3,3,True,28,False,True,False
492,Mann,Vorlesung,Steiermark,10,10,10,False,30,False,False,False
493,Frau,Projekt,Kärnten,8,0,10,False,30,False,False,False
494,Frau,Übung,Kärnten,9,8,7,False,24,False,True,True
495,Frau,Übung,Steiermark,10,3,2,False,27,True,True,False
496,Mann,Vorlesung,Wien,10,10,8,False,28,False,False,False
497,Mann,Vorlesung,Steiermark,8,0,2,False,22,False,False,False
498,Frau,Projekt,Steiermark,9,5,8,True,22,False,False,False
499,Frau,Übung,Steiermark,2,7,5,True,26,False,True,True
500,Frau,Übung,Wien,9,8,3,False,20,False,True,True
501,Mann,Vorlesung,Kärnten,10,3,6,False,31,True,True,True
502,Mann,Vorlesung,Kärnten,10,10,2,False,22,False,False,False
503,Frau,Projekt,Steiermark,8,0,7,True,27,True,False,False
504,Frau,Übung,Steiermark,9,5,2,True,28,False,False,False
505,Frau,Übung,Wien,10,7,10,False,27,True,True,True
506,Mann,Vorlesung,Wien,3,8,9,False,20,False,True,True
507,Mann,Übung,Steiermark,7,10,3,False,20,False,True,True
508,Frau,Übung,Kärnten,8,10,9,True,27,True,False,False
509,Frau,Vorlesung,Kärnten,3,8,8,True,31,True,True,True
510,Mann,Vorlesung,Steiermark,7,10,1,False,30,False,True,False
511,Frau,Projekt,Wien,8,10,8,False,26,False,False,True
512,Frau,Vorlesung,Steiermark,8,10,6,False,24,False,False,True
513,Frau,Projekt,Steiermark,3,8,6,True,29,True,True,False
514,Mann,Übung,Steiermark,7,10,8,True,25,True,True,False
515,Frau,Übung,Wien,8,10,7,True,25,True,False,False
516,Mann,Vorlesung,Kärnten,9,5,9,False,23,True,False,False
517,Mann,Vorlesung,Kärnten,10,7,8,False,25,True,True,True
518,Frau,Projekt,Steiermark,3,8,1,False,24,False,True,True
519,Frau,Übung,Steiermark,7,10,8,True,25,True,True,False
520,Frau,Übung,Wien,8,10,5,True,23,True,False,False
521,Mann,Vorlesung,Wien,3,8,4,True,27,True,True,True
522,Mann,Vorlesung,Steiermark,7,10,9,False,26,False,True,True
523,Frau,Projekt,Wien,8,10,4,False,22,False,False,False
524,Frau,Übung,Steiermark,2,7,5,True,26,False,True,True
525,Frau,Übung,Steiermark,9,8,3,False,20,False,True,True
526,Mann,Vorlesung,Steiermark,10,3,7,True,20,False,True,True
527,Mann,Vorlesung,Wien,10,10,8,False,28,False,False,False
528,Frau,Projekt,Steiermark,8,0,6,False,26,False,False,True
529,Frau,Übung,Steiermark,9,8,3,False,20,False,True,True
530,Frau,Übung,Wien,10,3,9,True,22,False,True,False
531,Mann,Vorlesung,Kärnten,10,10,8,False,28,False,False,False
532,Mann,Übung,Kärnten,8,0,8,False,28,False,False,False
533,Frau,Übung,Steiermark,9,5,6,True,20,False,False,True
534,Frau,Vorlesung,Steiermark,2,7,9,True,30,False,True,False
535,Frau,Vorlesung,Wien,9,8,7,False,24,False,True,True
536,Mann,Projekt,Wien,10,3,4,False,29,True,True,True
537,Mann,Vorlesung,Steiermark,10,10,3,True,23,True,False,False
538,Frau,Projekt,Kärnten,8,0,9,True,29,True,False,False
539,Frau,Übung,Kärnten,9,5,8,True,22,False,False,False
540,Frau,Übung,Steiermark,10,7,3,True,20,False,True,True
541,Mann,Vorlesung,Wien,3,8,2,True,25,True,True,True
542,Mann,Vorlesung,Steiermark,7,10,5,False,22,False,True,False
543,Frau,Projekt,Wien,8,10,3,True,21,True,False,False
544,Frau,Übung,Steiermark,3,8,1,False,24,False,True,True
545,Frau,Übung,Steiermark,7,10,2,True,31,True,True,False
546,Mann,Vorlesung,Steiermark,8,10,7,True,25,True,False,False
547,Mann,Vorlesung,Wien,10,10,2,False,22,False,False,False
548,Frau,Projekt,Steiermark,8,0,4,False,24,False,False,True
549,Frau,Übung,Steiermark,9,5,4,True,30,False,False,False
550,Frau,Übung,Wien,2,7,4,False,25,True,True,True
551,Mann,Vorlesung,Wien,9,8,9,False,26,False,True,True
552,Mann,Vorlesung,Steiermark,10,3,5,True,30,False,True,False
553,Frau,Projekt,Kärnten,10,10,3,True,23,True,False,False
554,Frau,Übung,Kärnten,8,0,4,False,24,False,False,True
555,Frau,Übung,Steiermark,9,5,10,True,24,False,False,True
556,Mann,Vorlesung,Wien,10,7,8,False,25,True,True,True
557,Mann,Vorlesung,Steiermark,3,8,9,False,20,False,True,True
558,Frau,Projekt,Steiermark,7,10,4,True,21,True,True,False
559,Frau,Übung,Steiermark,8,10,9,True,27,True,False,False
560,Frau,Übung,Wien,3,8,6,True,29,True,True,True
561,Mann,Vorlesung,Kärnten,7,10,4,True,21,True,True,True
562,Mann,Vorlesung,Kärnten,8,10,0,False,30,False,False,False
563,Frau,Projekt,Steiermark,8,10,2,False,20,False,False,True
564,Frau,Übung,Steiermark,3,8,8,True,31,True,True,False
565,Frau,Übung,Wien,7,10,4,True,21,True,True,True
566,Mann,Vorlesung,Wien,8,10,0,False,30,False,False,False
567,Mann,Übung,Steiermark,9,5,2,True,28,False,False,False
568,Frau,Übung,Kärnten,10,7,1,True,30,False,True,False
569,Frau,Vorlesung,Steiermark,3,8,1,False,24,False,True,True
570,Frau,Vorlesung,Wien,7,10,2,True,31,True,True,True
571,Mann,Projekt,Steiermark,8,10,0,False,30,False,False,False
572,Mann,Vorlesung,Steiermark,3,8,2,True,25,True,True,False
573,Frau,Projekt,Steiermark,7,10,0,True,29,True,True,False
574,Frau,Übung,Wien,8,10,1,True,31,True,False,False
575,Frau,Übung,Wien,2,7,3,True,24,False,True,True
576,Mann,Vorlesung,Kärnten,9,8,7,False,24,False,True,True
577,Mann,Vorlesung,Kärnten,10,3,4,False,29,True,True,True
578,Frau,Projekt,Steiermark,10,10,8,False,28,False,False,False
579,Mann,Übung,Steiermark,8,0,6,False,26,False,False,True
580,Frau,Übung,Wien,9,5,3,False,29,True,False,False
581,Frau,Vorlesung,Wien,2,7,10,False,31,True,True,True
582,Frau,Vorlesung,Steiermark,9,8,3,False,20,False,True,True
583,Mann,Projekt,Kärnten,10,3,2,False,27,True,True,True
584,Frau,Übung,Kärnten,10,10,1,True,21,True,False,False
585,Frau,Übung,Steiermark,8,0,6,False,26,False,False,True
586,Mann,Vorlesung,Steiermark,9,5,5,False,31,True,False,False
587,Mann,Vorlesung,Wien,10,7,2,False,31,True,True,True
588,Frau,Projekt,Steiermark,3,8,3,False,26,False,True,True
589,Frau,Übung,Steiermark,7,10,3,False,20,False,True,True
590,Frau,Übung,Steiermark,8,10,4,False,22,False,False,False
591,Mann,Vorlesung,Wien,3,8,9,False,20,False,True,True
592,Mann,Vorlesung,Kärnten,7,10,2,True,31,True,True,True
593,Frau,Projekt,Steiermark,8,10,3,True,21,True,False,False
594,Frau,Übung,Steiermark,8,10,3,True,21,True,False,False
595,Mann,Übung,Wien,3,8,5,False,28,False,True,False
596,Frau,Vorlesung,Wien,7,10,7,False,24,False,True,True
597,Frau,Vorlesung,Steiermark,8,10,9,True,27,True,False,False
598,Frau,Projekt,Kärnten,9,5,10,True,24,False,False,True
599,Mann,Übung,Kärnten,10,7,6,False,23,True,True,True
600,Frau,Übung,Steiermark,3,8,1,False,24,False,True,True
601,Mann,Vorlesung,Steiermark,7,10,6,True,23,True,True,False
602,Mann,Vorlesung,Wien,8,10,5,True,23,True,False,False
603,Frau,Projekt,Steiermark,3,8,2,True,25,True,True,False
604,Frau,Übung,Steiermark,7,10,3,False,20,False,True,True
605,Frau,Übung,Steiermark,8,10,10,False,28,False,False,False
606,Mann,Vorlesung,Wien,2,7,2,False,23,True,True,True
607,Mann,Vorlesung,Kärnten,9,8,0,True,29,True,True,True
608,Frau,Übung,Steiermark,10,3,6,False,31,True,True,False
609,Frau,Übung,Steiermark,10,10,3,True,23,True,False,False
610,Frau,Vorlesung,Wien,8,0,6,False,26,False,False,True
611,Mann,Vorlesung,Wien,7,10,0,True,29,True,True,True
612,Mann,Projekt,Steiermark,8,10,4,False,22,False,False,False
613,Frau,Projekt,Kärnten,2,7,1,True,22,False,True,False
614,Frau,Übung,Kärnten,9,8,1,False,30,False,True,False
615,Frau,Übung,Steiermark,10,3,2,False,27,True,True,False
616,Mann,Vorlesung,Wien,7,10,9,False,26,False,True,True
617,Mann,Vorlesung,Steiermark,8,10,9,True,27,True,False,False
618,Frau,Projekt,Steiermark,2,7,8,False,29,True,True,False
619,Frau,Übung,Steiermark,9,8,7,False,24,False,True,True
620,Frau,Übung,Wien,10,3,8,False,21,True,True,True
621,Mann,Vorlesung,Steiermark,10,10,9,True,29,True,False,False
622,Mann,Vorlesung,Steiermark,8,0,9,True,29,True,False,False
623,Frau,Projekt,Steiermark,7,10,1,False,30,False,True,False
624,Mann,Übung,Wien,8,10,2,False,20,False,False,True
625,Frau,Übung,Wien,2,7,1,True,22,False,True,False
626,Frau,Vorlesung,Wien,9,8,5,False,22,False,True,False
627,Frau,Vorlesung,Steiermark,10,3,1,True,26,False,True,True
628,Mann,Projekt,Kärnten,10,10,5,True,25,True,False,False
629,Frau,Übung,Kärnten,8,0,8,False,28,False,False,False
630,Frau,Übung,Steiermark,9,5,7,False,21,True,False,False
631,Mann,Vorlesung,Wien,10,7,3,True,20,False,True,True
632,Mann,Vorlesung,Steiermark,3,8,4,True,27,True,True,False
633,Frau,Projekt,Steiermark,7,10,8,True,25,True,True,False
634,Frau,Übung,Steiermark,8,10,4,False,22,False,False,False
635,Frau,Übung,Steiermark,3,8,3,False,26,False,True,True
636,Mann,Vorlesung,Wien,7,10,8,True,25,True,True,True
637,Mann,Vorlesung,Steiermark,8,10,8,False,26,False,False,True
638,Frau,Projekt,Steiermark,8,10,0,False,30,False,False,False
639,Frau,Übung,Steiermark,3,8,3,False,26,False,True,True
640,Frau,Übung,Wien,7,10,2,True,31,True,True,True
641,Mann,Vorlesung,Wien,8,10,7,True,25,True,False,False
642,Mann,Vorlesung,Steiermark,9,5,5,False,31,True,False,False
643,Frau,Projekt,Kärnten,10,7,5,True,22,False,True,False
644,Frau,Übung,Kärnten,3,8,3,False,26,False,True,True
645,Frau,Übung,Steiermark,7,10,0,True,29,True,True,False
646,Mann,Vorlesung,Wien,8,10,8,False,26,False,False,True
647,Mann,Vorlesung,Steiermark,3,8,8,True,31,True,True,False
648,Frau,Projekt,Steiermark,7,10,4,True,21,True,True,False
649,Frau,Übung,Steiermark,8,10,2,False,20,False,False,True
650,Frau,Übung,Wien,2,7,6,False,27,True,True,True
651,Mann,Vorlesung,Kärnten,9,8,2,True,31,True,True,True
652,Mann,Vorlesung,Kärnten,10,3,1,True,26,False,True,True
653,Frau,Projekt,Steiermark,7,10,8,True,25,True,True,False
654,Frau,Übung,Steiermark,8,10,3,True,21,True,False,False
655,Frau,Übung,Wien,2,7,0,False,21,True,True,True
656,Mann,Vorlesung,Wien,9,8,3,False,20,False,True,True
657,Mann,Vorlesung,Steiermark,10,3,9,True,22,False,True,False
658,Mann,Projekt,Kärnten,10,10,8,False,28,False,False,False
659,Frau,Übung,Kärnten,8,0,5,True,25,True,False,False
660,Frau,Übung,Steiermark,7,10,1,False,30,False,True,False
661,Frau,Vorlesung,Wien,8,10,10,False,28,False,False,False
662,Mann,Vorlesung,Steiermark,2,7,1,True,22,False,True,False
663,Frau,Übung,Wien,9,8,9,False,26,False,True,True
664,Frau,Übung,Steiermark,10,3,9,True,22,False,True,False
665,Frau,Vorlesung,Steiermark,9,8,5,False,22,False,True,False
666,Mann,Vorlesung,Steiermark,10,3,4,False,29,True,True,False
667,Mann,Projekt,Wien,10,10,5,True,25,True,False,False
668,Frau,Projekt,Steiermark,8,0,6,False,26,False,False,True
669,Frau,Übung,Steiermark,7,10,2,True,31,True,True,False
670,Frau,Übung,Wien,8,10,3,True,21,True,False,False
671,Mann,Vorlesung,Wien,2,7,3,True,24,False,True,True
672,Mann,Vorlesung,Steiermark,9,8,0,True,29,True,True,False
673,Frau,Projekt,Kärnten,10,3,7,True,20,False,True,True
674,Frau,Übung,Kärnten,9,8,7,False,24,False,True,True
675,Frau,Übung,Steiermark,10,3,9,True,22,False,True,False
676,Mann,Übung,Wien,7,10,9,False,26,False,True,True
677,Mann,Übung,Steiermark,8,10,9,True,27,True,False,False
678,Frau,Vorlesung,Steiermark,2,7,4,False,25,True,True,False
679,Frau,Vorlesung,Steiermark,9,8,9,False,26,False,True,True
680,Frau,Projekt,Wien,10,3,8,False,21,True,True,True
681,Mann,Vorlesung,Kärnten,10,10,5,True,25,True,False,False
682,Mann,Vorlesung,Kärnten,8,0,6,False,26,False,False,True
683,Mann,Projekt,Steiermark,7,10,4,True,21,True,True,False
684,Frau,Übung,Steiermark,8,10,8,False,26,False,False,True
685,Frau,Übung,Wien,2,7,1,True,22,False,True,False
686,Frau,Vorlesung,Wien,9,8,4,True,21,True,True,True
687,Mann,Vorlesung,Kärnten,10,3,7,True,20,False,True,True
688,Frau,Projekt,Kärnten,9,8,2,True,31,True,True,True
689,Frau,Übung,Steiermark,10,3,8,False,21,True,True,False
690,Frau,Übung,Wien,10,10,1,True,21,True,False,False
691,Mann,Vorlesung,Steiermark,8,0,7,True,27,True,False,False
692,Mann,Vorlesung,Steiermark,7,10,9,False,26,False,True,True
693,Frau,Projekt,Steiermark,9,8,7,False,24,False,True,True
694,Frau,Übung,Steiermark,10,3,4,False,29,True,True,False
695,Frau,Übung,Wien,7,10,1,False,30,False,True,False
696,Mann,Vorlesung,Kärnten,8,10,1,True,31,True,False,False
697,Mann,Vorlesung,Kärnten,2,7,7,True,28,False,True,False
698,Frau,Projekt,Steiermark,9,8,3,False,20,False,True,True
699,Frau,Übung,Steiermark,10,3,6,False,31,True,True,False
700,Frau,Übung,Wien,10,10,6,False,26,False,False,True
701,Mann,Vorlesung,Wien,8,0,1,True,21,True,False,False
702,Mann,Vorlesung,Steiermark,7,10,9,False,26,False,True,True
703,Frau,Projekt,Kärnten,8,10,4,False,22,False,False,False
704,Frau,Übung,Kärnten,2,7,3,True,24,False,True,True
705,Frau,Übung,Steiermark,9,8,5,False,22,False,True,False
706,Mann,Vorlesung,Wien,10,3,3,True,28,False,True,False
707,Mann,Vorlesung,Steiermark,9,8,2,True,31,True,True,False
708,Frau,Übung,Kärnten,10,3,9,True,22,False,True,False
709,Frau,Übung,Kärnten,10,10,8,False,28,False,False,False
710,Frau,Vorlesung,Steiermark,8,0,9,True,29,True,False,False
711,Mann,Vorlesung,Wien,7,10,7,False,24,False,True,True
712,Mann,Projekt,Steiermark,8,10,4,False,22,False,False,False
713,Frau,Projekt,Steiermark,2,7,0,False,21,True,True,False
714,Frau,Übung,Steiermark,9,8,6,True,23,True,True,False
715,Frau,Übung,Wien,10,3,5,True,30,False,True,False
716,Mann,Vorlesung,Wien,2,7,3,True,24,False,True,True
717,Mann,Vorlesung,Steiermark,9,8,7,False,24,False,True,True
718,Frau,Projekt,Kärnten,10,3,6,False,31,True,True,True
719,Frau,Übung,Kärnten,9,8,8,True,25,True,True,True
720,Frau,Übung,Steiermark,10,3,4,False,29,True,True,False
721,Mann,Vorlesung,Wien,10,10,7,True,27,True,False,False
722,Mann,Vorlesung,Steiermark,8,0,3,True,23,True,False,False
723,Frau,Projekt,Steiermark,7,10,2,True,31,True,True,False
724,Frau,Übung,Steiermark,8,10,6,False,24,False,False,True
725,Frau,Übung,Wien,2,7,1,True,22,False,True,False
726,Mann,Übung,Kärnten,9,8,8,True,25,True,True,True
727,Mann,Übung,Kärnten,10,3,2,False,27,True,True,True
728,Frau,Vorlesung,Steiermark,7,10,8,True,25,True,True,False
729,Frau,Vorlesung,Steiermark,8,10,4,False,22,False,False,False
730,Frau,Projekt,Wien,2,7,5,True,26,False,True,True
731,Mann,Vorlesung,Wien,9,8,2,True,31,True,True,True
732,Mann,Vorlesung,Steiermark,10,3,5,True,30,False,True,False
733,Frau,Projekt,Kärnten,10,10,7,True,27,True,False,False
734,Frau,Übung,Kärnten,8,0,2,False,22,False,False,False
735,Frau,Übung,Kärnten,7,10,1,False,30,False,True,False
736,Mann,Vorlesung,Steiermark,8,10,4,False,22,False,False,False
737,Mann,Vorlesung,Wien,2,7,3,True,24,False,True,True
738,Frau,Projekt,Steiermark,9,8,6,True,23,True,True,False
739,Frau,Übung,Steiermark,10,3,6,False,31,True,True,False
740,Frau,Übung,Wien,9,8,8,True,25,True,True,True
741,Mann,Vorlesung,Kärnten,10,3,8,False,21,True,True,True
742,Mann,Vorlesung,Kärnten,10,10,8,False,28,False,False,False
743,Frau,Übung,Steiermark,8,0,4,False,24,False,False,True
744,Frau,Übung,Steiermark,7,10,2,True,31,True,True,False
745,Frau,Vorlesung,Wien,10,3,3,True,28,False,True,False
746,Mann,Vorlesung,Wien,9,8,3,False,20,False,True,True
747,Mann,Projekt,Steiermark,10,3,2,False,27,True,True,False
748,Frau,Projekt,Kärnten,10,10,6,False,26,False,False,True
749,Frau,Übung,Kärnten,8,0,9,True,29,True,False,False
750,Frau,Übung,Steiermark,7,10,5,False,22,False,True,False
751,Mann,Vorlesung,Wien,8,10,6,False,24,False,False,True
752,Mann,Vorlesung,Steiermark,2,7,7,True,28,False,True,False
753,Frau,Projekt,Steiermark,9,8,9,False,26,False,True,True
754,Frau,Übung,Steiermark,10,3,8,False,21,True,True,False
755,Frau,Übung,Wien,7,10,8,True,25,True,True,True
756,Mann,Vorlesung,Kärnten,8,10,10,False,28,False,False,False
757,Mann,Vorlesung,Kärnten,2,7,5,True,26,False,True,True
758,Frau,Projekt,Kärnten,9,8,4,True,21,True,True,True
759,Frau,Übung,Kärnten,10,3,9,True,22,False,True,False
760,Frau,Übung,Steiermark,10,10,7,True,27,True,False,False
761,Mann,Vorlesung,Wien,8,0,5,True,25,True,False,False
762,Mann,Vorlesung,Steiermark,7,10,2,True,31,True,True,False
763,Frau,Projekt,Steiermark,8,10,2,False,20,False,False,True
764,Frau,Übung,Kärnten,2,7,4,False,25,True,True,True
765,Frau,Übung,Steiermark,9,8,6,True,23,True,True,False
766,Mann,Übung,Wien,10,3,9,True,22,False,True,False
767,Mann,Vorlesung,Steiermark,9,8,8,True,25,True,True,False
768,Frau,Vorlesung,Steiermark,10,3,5,True,30,False,True,False
769,Frau,Projekt,Steiermark,10,10,6,False,26,False,False,True
770,Frau,Übung,Wien,7,10,7,False,24,False,True,True
771,Mann,Vorlesung,Kärnten,8,10,7,True,25,True,False,False
772,Mann,Vorlesung,Kärnten,2,7,4,False,25,True,True,True
773,Frau,Projekt,Steiermark,9,8,4,True,21,True,True,False
774,Frau,Übung,Steiermark,10,3,3,True,28,False,True,False
775,Frau,Übung,Wien,9,8,1,False,30,False,True,False
776,Mann,Vorlesung,Wien,10,3,5,True,30,False,True,False
777,Mann,Vorlesung,Steiermark,10,10,4,False,24,False,False,True
